geo_id,day,cumulative_number_for_14_days_of_covid_19_cases_per_100000
mm,20201106,31.31995158
mm,20201107,31.29219714
mm,20201108,30.64089314
mm,20201109,30.72045584
mm,20201110,29.18841118
mm,20201111,28.81835209
mm,20201112,28.45939477
mm,20201113,28.11523981
mm,20201114,28.19480251
mm,20201115,28.31877231
mm,20201116,28.84425623
mm,20201117,28.77949588
mm,20201118,29.4678058
mm,20201119,30.31154054
mm,20201120,31.35695749
mm,20201121,31.70851363
mm,20201122,32.38017089
mm,20201123,33.06292992
mm,20201124,34.28597523
mm,20201125,35.14636263
mm,20201126,35.36469749
mm,20201127,36.27874346
mm,20201128,36.81902974
mm,20201129,36.94299954
mm,20201130,37.91625496
mm,20201201,38.02727269
mm,20201202,37.85519521
mm,20201203,37.52029173
mm,20201204,37.25754977
mm,20201205,37.20204091
mm,20201206,37.37411839
mm,20201207,36.8375327
mm,20201208,36.86898772
mm,20201209,36.08631273
mm,20201210,36.26579139
mm,20201211,35.67739743
mn,20200310,
mn,20200315,
mn,20200318,
mn,20200319,
mn,20200320,
mn,20200321,
mn,20200322,
mn,20200323,
mn,20200324,
mn,20200325,
mn,20200326,
mn,20200327,
mn,20200328,
mn,20200329,0.37207387
mn,20200330,0.34106772
mn,20200331,0.34106772
mn,20200401,0.24804925
mn,20200402,0.2790554
mn,20200403,0.2790554
mn,20200404,0.24804925
mn,20200405,0.12402462
mn,20200406,0.12402462
mn,20200407,0.15503078
mn,20200408,0.15503078
mn,20200409,0.18603694
mn,20200410,0.15503078
mn,20200411,0.15503078
mn,20200412,0.12402462
mn,20200413,0.12402462
mn,20200414,0.12402462
mn,20200415,0.55811081
mn,20200416,0.4960985
mn,20200417,0.52710465
mn,20200418,0.52710465
mn,20200419,0.52710465
mn,20200420,0.55811081
mn,20200421,0.58911696
mn,20200422,0.62012312
mn,20200423,0.58911696
mn,20200424,0.62012312
mn,20200425,0.62012312
mn,20200426,0.68213543
mn,20200427,0.68213543
mn,20200428,0.68213543
mn,20200429,0.24804925
mn,20200430,0.24804925
mn,20200501,0.21704309
mn,20200502,0.24804925
mn,20200503,0.24804925
mn,20200504,0.24804925
mn,20200505,0.21704309
mn,20200506,0.18603694
mn,20200507,0.18603694
mn,20200508,0.18603694
mn,20200509,0.18603694
mn,20200510,0.12402462
mn,20200511,0.12402462
mn,20200512,0.12402462
mn,20200513,0.12402462
mn,20200514,0.71314159
mn,20200515,0.71314159
mn,20200516,2.97659097
mn,20200517,3.00759713
mn,20200518,3.1006156
mn,20200519,3.06960944
mn,20200520,3.06960944
mn,20200521,3.06960944
mn,20200522,3.06960944
mn,20200523,3.06960944
mn,20200524,3.06960944
mn,20200525,3.06960944
mn,20200526,3.06960944
mn,20200527,3.28665253
mn,20200528,3.1006156
mn,20200529,3.6587264
mn,20200530,1.36427086
mn,20200531,1.33326471
mn,20200601,1.39527702
mn,20200602,1.39527702
mn,20200603,1.39527702
mn,20200604,1.42628317
mn,20200605,1.5503078
mn,20200606,1.5503078
mn,20200607,1.61232011
mn,20200608,1.64332627
mn,20200609,1.64332627
mn,20200610,1.42628317
mn,20200611,1.02320315
mn,20200612,0.55811081
mn,20200613,0.55811081
mn,20200614,0.55811081
mn,20200615,0.37207387
mn,20200616,0.37207387
mn,20200617,0.37207387
mn,20200618,0.46509234
mn,20200619,0.40308003
mn,20200620,0.40308003
mn,20200621,0.40308003
mn,20200622,0.58911696
mn,20200623,0.65112928
mn,20200624,0.65112928
mn,20200625,0.68213543
mn,20200626,0.68213543
mn,20200627,0.68213543
mn,20200628,0.68213543
mn,20200629,0.71314159
mn,20200630,0.71314159
mn,20200701,0.71314159
mn,20200702,0.58911696
mn,20200703,0.4960985
mn,20200704,0.4960985
mn,20200705,0.43408618
mn,20200706,0.21704309
mn,20200707,0.15503078
mn,20200708,0.15503078
mn,20200709,0.34106772
mn,20200710,0.24804925
mn,20200711,0.24804925
mn,20200712,0.34106772
mn,20200713,0.31006156
mn,20200714,0.71314159
mn,20200715,1.27125239
mn,20200716,1.27125239
mn,20200717,1.30225855
mn,20200718,2.07741245
mn,20200719,2.07741245
mn,20200720,2.07741245
mn,20200721,2.07741245
mn,20200722,2.07741245
mn,20200723,1.86036936
mn,20200724,1.89137551
mn,20200725,1.89137551
mn,20200726,1.79835705
mn,20200727,1.79835705
mn,20200728,1.42628317
mn,20200729,0.93018468
mn,20200730,0.93018468
mn,20200731,0.89917852
mn,20200801,0.12402462
mn,20200802,0.18603694
mn,20200803,0.18603694
mn,20200804,0.18603694
mn,20200805,0.18603694
mn,20200806,0.18603694
mn,20200807,0.15503078
mn,20200808,0.15503078
mn,20200809,0.15503078
mn,20200810,0.15503078
mn,20200811,0.12402462
mn,20200812,0.06201231
mn,20200813,0.18603694
mn,20200814,0.18603694
mn,20200815,0.21704309
mn,20200816,0.15503078
mn,20200817,0.15503078
mn,20200818,0.15503078
mn,20200819,0.15503078
mn,20200820,0.15503078
mn,20200821,0.15503078
mn,20200822,0.15503078
mn,20200823,0.15503078
mn,20200824,0.15503078
mn,20200825,0.15503078
mn,20200826,0.21704309
mn,20200827,0.12402462
mn,20200828,0.12402462
mn,20200829,0.09301847
mn,20200830,0.09301847
mn,20200831,0.09301847
mn,20200901,0.18603694
mn,20200902,0.24804925
mn,20200903,0.24804925
mn,20200904,0.24804925
mn,20200905,0.24804925
mn,20200906,0.37207387
mn,20200907,0.37207387
mn,20200908,0.37207387
mn,20200909,0.31006156
mn,20200910,0.2790554
mn,20200911,0.31006156
mn,20200912,0.31006156
mn,20200913,0.31006156
mn,20200914,0.31006156
mn,20200915,0.21704309
mn,20200916,0.15503078
mn,20200917,0.15503078
mn,20200918,0.15503078
mn,20200919,0.15503078
mn,20200920,0.06201231
mn,20200921,0.06201231
mn,20200922,0.09301847
mn,20200923,0.09301847
mn,20200924,0.09301847
mn,20200925,0.06201231
mn,20200926,0.06201231
mn,20200927,0.06201231
mn,20200928,0.06201231
mn,20200929,0.06201231
mn,20200930,0.06201231
mn,20201001,0.06201231
mn,20201002,0.06201231
mn,20201003,0.06201231
mn,20201004,0.03100616
mn,20201005,0.06201231
mn,20201006,0.06201231
mn,20201007,0.06201231
mn,20201008,0.06201231
mn,20201009,0.06201231
mn,20201010,0.06201231
mn,20201011,0.09301847
mn,20201012,0.15503078
mn,20201013,0.21704309
mn,20201014,0.21704309
mn,20201015,0.21704309
mn,20201016,0.21704309
mn,20201017,0.21704309
mn,20201018,0.34106772
mn,20201019,0.31006156
mn,20201020,0.34106772
mn,20201021,0.37207387
mn,20201022,0.40308003
mn,20201023,0.40308003
mn,20201024,0.68213543
mn,20201025,0.68213543
mn,20201026,0.65112928
mn,20201027,0.62012312
mn,20201028,0.62012312
mn,20201029,0.62012312
mn,20201030,0.62012312
mn,20201031,0.80616006
mn,20201101,0.68213543
mn,20201102,0.7751539
mn,20201103,0.74414774
mn,20201104,0.7751539
mn,20201105,0.7751539
mn,20201106,0.86817237
mn,20201107,0.62012312
mn,20201108,0.71314159
mn,20201109,0.89917852
mn,20201110,0.86817237
mn,20201111,1.30225855
mn,20201112,2.04640629
mn,20201113,2.23244323
mn,20201114,2.17043092
mn,20201115,2.54250479
mn,20201116,2.54250479
mn,20201117,2.6045171
mn,20201118,3.19363406
mn,20201119,4.71293571
mn,20201120,4.61991724
mn,20201121,6.85236047
mn,20201122,7.65852052
mn,20201123,8.43367442
mn,20201124,9.42587141
mn,20201125,9.82895144
mn,20201126,9.48788372
mn,20201127,10.10800684
mn,20201128,10.66611765
mn,20201129,11.03819152
mn,20201130,11.16221615
mn,20201201,11.37925924
mn,20201202,11.06919768
mn,20201203,9.73593297
mn,20201204,10.10800684
mn,20201205,8.18562517
mn,20201206,7.47248359
mn,20201207,7.65852052
mn,20201208,6.69732969
mn,20201209,6.01519426
mn,20201210,5.76714501
mn,20201211,5.17802805
mp,20200331,
mp,20200401,
mp,20200402,
mp,20200403,
mp,20200404,
mp,20200405,
mp,20200406,
mp,20200407,
mp,20200408,
mp,20200409,
mp,20200410,
mp,20200411,
mp,20200412,
mp,20200413,19.22639959
mp,20200414,15.73069058
mp,20200415,12.23498156
mp,20200416,12.23498156
mp,20200417,8.73927254
mp,20200418,10.48712705
mp,20200419,10.48712705
mp,20200420,10.48712705
mp,20200421,10.48712705
mp,20200422,10.48712705
mp,20200423,5.24356353
mp,20200424,5.24356353
mp,20200425,5.24356353
mp,20200426,5.24356353
mp,20200427,5.24356353
mp,20200428,5.24356353
mp,20200429,1.74785451
mp,20200430,1.74785451
mp,20200501,1.74785451
mp,20200502,0
mp,20200503,0
mp,20200504,0
mp,20200505,0
mp,20200506,0
mp,20200507,1.74785451
mp,20200508,1.74785451
mp,20200509,1.74785451
mp,20200510,3.49570902
mp,20200511,3.49570902
mp,20200512,8.73927254
mp,20200513,8.73927254
mp,20200514,8.73927254
mp,20200515,8.73927254
mp,20200516,8.73927254
mp,20200517,12.23498156
mp,20200518,12.23498156
mp,20200519,12.23498156
mp,20200520,12.23498156
mp,20200521,12.23498156
mp,20200522,12.23498156
mp,20200523,12.23498156
mp,20200524,10.48712705
mp,20200525,10.48712705
mp,20200526,5.24356353
mp,20200527,5.24356353
mp,20200528,5.24356353
mp,20200529,5.24356353
mp,20200530,5.24356353
mp,20200531,1.74785451
mp,20200601,1.74785451
mp,20200602,1.74785451
mp,20200603,3.49570902
mp,20200604,3.49570902
mp,20200605,6.99141803
mp,20200606,6.99141803
mp,20200607,8.73927254
mp,20200608,8.73927254
mp,20200609,10.48712705
mp,20200610,13.98283607
mp,20200611,13.98283607
mp,20200612,13.98283607
mp,20200613,13.98283607
mp,20200614,13.98283607
mp,20200615,13.98283607
mp,20200616,13.98283607
mp,20200617,12.23498156
mp,20200618,10.48712705
mp,20200619,6.99141803
mp,20200620,6.99141803
mp,20200621,5.24356353
mp,20200622,5.24356353
mp,20200623,3.49570902
mp,20200624,0
mp,20200625,0
mp,20200626,0
mp,20200627,0
mp,20200628,0
mp,20200629,0
mp,20200630,0
mp,20200701,0
mp,20200702,0
mp,20200703,1.74785451
mp,20200704,1.74785451
mp,20200705,1.74785451
mp,20200706,1.74785451
mp,20200707,1.74785451
mp,20200708,1.74785451
mp,20200709,1.74785451
mp,20200710,1.74785451
mp,20200711,1.74785451
mp,20200712,5.24356353
mp,20200713,5.24356353
mp,20200714,5.24356353
mp,20200715,10.48712705
mp,20200716,10.48712705
mp,20200717,10.48712705
mp,20200718,10.48712705
mp,20200719,10.48712705
mp,20200720,10.48712705
mp,20200721,12.23498156
mp,20200722,12.23498156
mp,20200723,12.23498156
mp,20200724,12.23498156
mp,20200725,12.23498156
mp,20200726,12.23498156
mp,20200727,12.23498156
mp,20200728,12.23498156
mp,20200729,6.99141803
mp,20200730,10.48712705
mp,20200731,8.73927254
mp,20200801,8.73927254
mp,20200802,13.98283607
mp,20200803,15.73069058
mp,20200804,13.98283607
mp,20200805,13.98283607
mp,20200806,13.98283607
mp,20200807,15.73069058
mp,20200808,15.73069058
mp,20200809,13.98283607
mp,20200810,13.98283607
mp,20200811,15.73069058
mp,20200812,15.73069058
mp,20200813,12.23498156
mp,20200814,12.23498156
mp,20200815,13.98283607
mp,20200816,8.73927254
mp,20200817,6.99141803
mp,20200818,13.98283607
mp,20200819,13.98283607
mp,20200820,13.98283607
mp,20200821,12.23498156
mp,20200822,12.23498156
mp,20200823,10.48712705
mp,20200824,10.48712705
mp,20200825,8.73927254
mp,20200826,8.73927254
mp,20200827,8.73927254
mp,20200828,8.73927254
mp,20200829,10.48712705
mp,20200830,10.48712705
mp,20200831,10.48712705
mp,20200901,3.49570902
mp,20200902,5.24356353
mp,20200903,5.24356353
mp,20200904,5.24356353
mp,20200905,5.24356353
mp,20200906,6.99141803
mp,20200907,6.99141803
mp,20200908,8.73927254
mp,20200909,8.73927254
mp,20200910,8.73927254
mp,20200911,8.73927254
mp,20200912,5.24356353
mp,20200913,6.99141803
mp,20200914,6.99141803
mp,20200915,8.73927254
mp,20200916,6.99141803
mp,20200917,6.99141803
mp,20200918,8.73927254
mp,20200919,8.73927254
mp,20200920,17.47854509
mp,20200921,19.22639959
mp,20200922,17.47854509
mp,20200923,17.47854509
mp,20200924,17.47854509
mp,20200925,17.47854509
mp,20200926,17.47854509
mp,20200927,15.73069058
mp,20200928,17.47854509
mp,20200929,15.73069058
mp,20200930,15.73069058
mp,20201001,15.73069058
mp,20201002,19.22639959
mp,20201003,19.22639959
mp,20201004,8.73927254
mp,20201005,6.99141803
mp,20201006,10.48712705
mp,20201007,10.48712705
mp,20201008,10.48712705
mp,20201009,10.48712705
mp,20201010,10.48712705
mp,20201011,13.98283607
mp,20201012,12.23498156
mp,20201013,12.23498156
mp,20201014,12.23498156
mp,20201015,12.23498156
mp,20201016,12.23498156
mp,20201017,12.23498156
mp,20201018,22.72210861
mp,20201019,22.72210861
mp,20201020,22.72210861
mp,20201021,22.72210861
mp,20201022,22.72210861
mp,20201023,22.72210861
mp,20201024,22.72210861
mp,20201025,19.22639959
mp,20201026,26.21781763
mp,20201027,26.21781763
mp,20201028,26.21781763
mp,20201029,26.21781763
mp,20201030,20.9742541
mp,20201031,20.9742541
mp,20201101,17.47854509
mp,20201102,17.47854509
mp,20201103,13.98283607
mp,20201104,13.98283607
mp,20201105,13.98283607
mp,20201106,17.47854509
mp,20201107,17.47854509
mp,20201108,17.47854509
mp,20201109,13.98283607
mp,20201110,13.98283607
mp,20201111,13.98283607
mp,20201112,13.98283607
mp,20201113,13.98283607
mp,20201114,13.98283607
mp,20201115,6.99141803
mp,20201116,10.48712705
mp,20201117,12.23498156
mp,20201118,12.23498156
mp,20201119,12.23498156
mp,20201120,8.73927254
mp,20201121,8.73927254
mp,20201122,8.73927254
mp,20201123,6.99141803
mp,20201124,6.99141803
mp,20201125,6.99141803
mp,20201126,6.99141803
mp,20201127,6.99141803
mp,20201128,6.99141803
mp,20201129,6.99141803
mp,20201130,6.99141803
mp,20201201,5.24356353
mp,20201202,5.24356353
mp,20201203,5.24356353
mp,20201204,5.24356353
mp,20201205,5.24356353
mp,20201206,5.24356353
mp,20201207,8.73927254
mp,20201208,12.23498156
mp,20201209,15.73069058
mp,20201210,15.73069058
mp,20201211,15.73069058
mr,20200315,
mr,20200316,
mr,20200317,
mr,20200318,
mr,20200319,
mr,20200320,
mr,20200321,
mr,20200322,
mr,20200323,
mr,20200324,
mr,20200325,
mr,20200326,
mr,20200327,
mr,20200328,0.06628812
mr,20200329,0.08838416
mr,20200330,0.08838416
mr,20200331,0.08838416
mr,20200401,0.08838416
mr,20200402,0.08838416
mr,20200403,0.08838416
mr,20200404,0.08838416
mr,20200405,0.08838416
mr,20200406,0.08838416
mr,20200407,0.08838416
mr,20200408,0.08838416
mr,20200409,0.08838416
mr,20200410,0.08838416
mr,20200411,0.08838416
mr,20200412,0.04419208
mr,20200413,0.04419208
mr,20200414,0.04419208
mr,20200415,0.04419208
mr,20200416,0.04419208
mr,20200417,0.02209604
mr,20200418,0.02209604
mr,20200419,0.02209604
mr,20200420,0.02209604
mr,20200421,0.02209604
mr,20200422,0.02209604
mr,20200423,0.02209604
mr,20200424,0
mr,20200425,0
mr,20200426,0
mr,20200427,0
mr,20200428,0
mr,20200429,0
mr,20200430,0
mr,20200501,0.02209604
mr,20200502,0.02209604
mr,20200503,0.02209604
mr,20200504,0.02209604
mr,20200505,0.02209604
mr,20200506,0.02209604
mr,20200507,0.02209604
mr,20200508,0.02209604
mr,20200509,0.02209604
mr,20200510,0.02209604
mr,20200511,0.02209604
mr,20200512,0.02209604
mr,20200513,0.02209604
mr,20200514,0.04419208
mr,20200515,0.17676831
mr,20200516,0.46401682
mr,20200517,0.46401682
mr,20200518,1.19318611
mr,20200519,1.61301085
mr,20200520,1.61301085
mr,20200521,2.71781281
mr,20200522,3.64584645
mr,20200523,3.64584645
mr,20200524,4.83903256
mr,20200525,5.05999296
mr,20200526,5.05999296
mr,20200527,5.61239393
mr,20200528,6.25317907
mr,20200529,6.09850679
mr,20200530,8.70583941
mr,20200531,10.03160176
mr,20200601,10.3409463
mr,20200602,9.92112156
mr,20200603,12.97037496
mr,20200604,11.865573
mr,20200605,13.5006799
mr,20200606,15.68818777
mr,20200607,15.90914816
mr,20200608,15.68818777
mr,20200609,15.68818777
mr,20200610,19.8864352
mr,20200611,19.22355402
mr,20200612,19.22355402
mr,20200613,22.44957573
mr,20200614,21.12381339
mr,20200615,27.686337
mr,20200616,29.98432507
mr,20200617,30.69139832
mr,20200618,30.69139832
mr,20200619,31.79620028
mr,20200620,29.60869241
mr,20200621,41.23120898
mr,20200622,41.23120898
mr,20200623,45.00963166
mr,20200624,40.25898326
mr,20200625,47.0645633
mr,20200626,56.94149278
mr,20200627,50.82088995
mr,20200628,54.53302452
mr,20200629,46.93198707
mr,20200630,49.98124046
mr,20200701,46.22491381
mr,20200702,46.22491381
mr,20200703,49.69399195
mr,20200704,49.69399195
mr,20200705,44.50142276
mr,20200706,45.6504168
mr,20200707,41.87199411
mr,20200708,41.87199411
mr,20200709,38.27033974
mr,20200710,29.78546072
mr,20200711,30.64720624
mr,20200712,26.93507167
mr,20200713,26.93507167
mr,20200714,26.64782316
mr,20200715,28.65856272
mr,20200716,28.65856272
mr,20200717,21.52154209
mr,20200718,21.52154209
mr,20200719,13.67744821
mr,20200720,21.96346287
mr,20200721,23.06826483
mr,20200722,23.06826483
mr,20200723,19.86433916
mr,20200724,20.77027676
mr,20200725,20.7923728
mr,20200726,20.7923728
mr,20200727,23.09036087
mr,20200728,18.03036791
mr,20200729,16.01962835
mr,20200730,17.7431194
mr,20200731,18.20713623
mr,20200801,18.7595372
mr,20200802,19.09097779
mr,20200803,9.65596909
mr,20200804,8.83841564
mr,20200805,10.14208195
mr,20200806,10.14208195
mr,20200807,7.84409388
mr,20200808,6.96025232
mr,20200809,9.52339286
mr,20200810,7.22540479
mr,20200811,7.22540479
mr,20200812,8.37439882
mr,20200813,7.71151765
mr,20200814,7.77780577
mr,20200815,7.22540479
mr,20200816,6.8939642
mr,20200817,8.63955129
mr,20200818,8.35230278
mr,20200819,8.99308792
mr,20200820,9.87692948
mr,20200821,9.87692948
mr,20200822,11.11430767
mr,20200823,8.55116713
mr,20200824,8.55116713
mr,20200825,8.99308792
mr,20200826,8.35230278
mr,20200827,7.99876616
mr,20200828,7.84409388
mr,20200829,7.84409388
mr,20200830,8.61745525
mr,20200831,7.09282855
mr,20200901,7.66732557
mr,20200902,6.31946718
mr,20200903,5.74497017
mr,20200904,6.12060283
mr,20200905,5.32514543
mr,20200906,5.50191374
mr,20200907,5.50191374
mr,20200908,5.23676127
mr,20200909,4.88322464
mr,20200910,4.50759198
mr,20200911,4.9716088
mr,20200912,5.41352958
mr,20200913,5.61239393
mr,20200914,5.61239393
mr,20200915,5.45772166
mr,20200916,5.39143354
mr,20200917,5.08208899
mr,20200918,4.99370484
mr,20200919,5.19256919
mr,20200920,5.01580088
mr,20200921,5.17047315
mr,20200922,5.34724146
mr,20200923,5.19256919
mr,20200924,5.76706621
mr,20200925,5.10418503
mr,20200926,4.66226425
mr,20200927,4.22034347
mr,20200928,4.10986327
mr,20200929,3.73423061
mr,20200930,3.42488606
mr,20201001,3.73423061
mr,20201002,3.75632665
mr,20201003,3.18182963
mr,20201004,3.31440587
mr,20201005,3.35859794
mr,20201006,3.07134944
mr,20201007,3.07134944
mr,20201008,2.16541183
mr,20201009,1.98864352
mr,20201010,1.98864352
mr,20201011,1.45833858
mr,20201012,1.94445144
mr,20201013,1.90025936
mr,20201014,1.76768313
mr,20201015,1.70139501
mr,20201016,1.39205046
mr,20201017,1.76768313
mr,20201018,2.0328356
mr,20201019,1.83397125
mr,20201020,1.87816332
mr,20201021,2.16541183
mr,20201022,2.45266034
mr,20201023,2.5410445
mr,20201024,2.5410445
mr,20201025,3.07134944
mr,20201026,2.47475638
mr,20201027,2.49685242
mr,20201028,2.71781281
mr,20201029,2.47475638
mr,20201030,2.47475638
mr,20201031,2.0328356
mr,20201101,2.51894846
mr,20201102,2.51894846
mr,20201103,2.58523658
mr,20201104,2.29798807
mr,20201105,2.4305643
mr,20201106,2.76200489
mr,20201107,3.35859794
mr,20201108,3.0492534
mr,20201109,3.18182963
mr,20201110,3.46907814
mr,20201111,3.15973359
mr,20201112,3.77842269
mr,20201113,4.59597613
mr,20201114,4.59597613
mr,20201115,3.71213457
mr,20201116,3.71213457
mr,20201117,3.53536626
mr,20201118,5.01580088
mr,20201119,4.59597613
mr,20201120,5.9880266
mr,20201121,5.39143354
mr,20201122,6.54042758
mr,20201123,6.40785134
mr,20201124,6.84977212
mr,20201125,8.28601467
mr,20201126,7.66732557
mr,20201127,8.0208622
mr,20201128,11.95395716
mr,20201129,12.70522249
mr,20201130,14.67176997
mr,20201201,15.820764
mr,20201202,16.74879764
mr,20201203,16.74879764
mr,20201204,14.93692244
mr,20201205,14.93692244
mr,20201206,13.56696801
mr,20201207,13.56696801
mr,20201208,30.6251102
mr,20201209,32.79052204
mr,20201210,37.14344174
mr,20201211,44.633999
ms,20200321,
ms,20200322,
ms,20200323,
ms,20200324,
ms,20200325,
ms,20200326,
ms,20200327,
ms,20200328,
ms,20200329,
ms,20200330,
ms,20200331,
ms,20200402,
ms,20200403,
ms,20200404,100.18032458
ms,20200405,100.18032458
ms,20200406,100.18032458
ms,20200407,100.18032458
ms,20200408,100.18032458
ms,20200409,160.28851933
ms,20200410,160.28851933
ms,20200411,80.14425967
ms,20200412,80.14425967
ms,20200413,120.2163895
ms,20200414,120.2163895
ms,20200415,120.2163895
ms,20200416,120.2163895
ms,20200417,120.2163895
ms,20200418,120.2163895
ms,20200419,100.18032458
ms,20200420,100.18032458
ms,20200421,100.18032458
ms,20200422,100.18032458
ms,20200423,40.07212983
ms,20200424,40.07212983
ms,20200425,40.07212983
ms,20200426,40.07212983
ms,20200427,0
ms,20200428,0
ms,20200429,0
ms,20200430,0
ms,20200501,0
ms,20200502,0
ms,20200503,0
ms,20200504,0
ms,20200505,0
ms,20200506,0
ms,20200507,0
ms,20200508,0
ms,20200509,0
ms,20200510,0
ms,20200511,0
ms,20200512,0
ms,20200513,0
ms,20200514,0
ms,20200515,0
ms,20200516,0
ms,20200517,0
ms,20200518,0
ms,20200519,0
ms,20200520,0
ms,20200521,0
ms,20200522,0
ms,20200523,0
ms,20200524,0
ms,20200525,0
ms,20200526,0
ms,20200527,0
ms,20200528,0
ms,20200529,0
ms,20200530,0
ms,20200531,0
ms,20200601,0
ms,20200602,0
ms,20200603,0
ms,20200604,0
ms,20200605,0
ms,20200606,0
ms,20200607,0
ms,20200608,0
