geo_id,day,notification_rate_per_100000_population_14_days
sm,20200824,0
sm,20200831,0
sm,20200907,17.42
sm,20200914,34.83
sm,20200921,20.32
sm,20200928,14.51
sm,20201005,26.12
sm,20201012,72.56
sm,20201019,78.37
sm,20201026,194.47
sm,20201102,490.52
sm,20201109,650.16
sm,20201116,943.31
sm,20201123,1021.68
sm,20201130,966.53
sm,20201207,1143.59
sm,20201214,1047.8
sm,20201221,923.0
sm,20201228,952.02
sm,20210104,1120.37
sn,20200316,
sn,20200323,0.41
sn,20200330,0.71
sn,20200406,0.95
sn,20200413,0.85
sn,20200420,0.89
sn,20200427,2.4
sn,20200504,5.0
sn,20200511,6.37
sn,20200518,7.96
sn,20200525,8.21
sn,20200601,7.15
sn,20200608,7.86
sn,20200615,8.87
sn,20200622,9.57
sn,20200629,9.18
sn,20200706,9.28
sn,20200713,9.51
sn,20200720,8.65
sn,20200727,9.49
sn,20200803,9.41
sn,20200810,9.17
sn,20200817,11.16
sn,20200824,10.89
sn,20200831,8.55
sn,20200907,6.37
sn,20200914,4.44
sn,20200921,4.46
sn,20200928,3.86
sn,20201005,2.33
sn,20201012,2.2
sn,20201019,1.99
sn,20201026,1.74
sn,20201102,1.3
sn,20201109,0.96
sn,20201116,1.0
sn,20201123,1.07
sn,20201130,1.73
sn,20201207,3.65
sn,20201214,6.14
sn,20201221,7.86
sn,20201228,10.14
sn,20210104,12.55
so,20200323,
so,20200330,0.02
so,20200406,0.04
so,20200413,0.14
so,20200420,1.02
so,20200427,2.66
so,20200504,3.61
so,20200511,4.0
so,20200518,4.53
so,20200525,3.5
so,20200601,3.59
so,20200608,4.79
so,20200615,4.06
so,20200622,2.88
so,20200629,1.88
so,20200706,1.41
so,20200713,1.07
so,20200720,0.79
so,20200727,0.77
so,20200803,0.6
so,20200810,0.32
so,20200817,0.28
so,20200824,0.27
so,20200831,0.35
so,20200907,0.6
so,20200914,0.51
so,20200921,0.52
so,20200928,1.29
so,20201005,1.96
so,20201012,1.79
so,20201019,0.77
so,20201026,0.5
so,20201102,0.5
so,20201109,1.86
so,20201116,2.33
so,20201123,1.4
so,20201130,0.93
so,20201207,0.52
so,20201214,0.87
so,20201221,0.89
so,20201228,0.72
so,20210104,0.34
sr,20200323,
sr,20200330,1.38
sr,20200406,0.86
sr,20200413,0.34
sr,20200420,0
sr,20200427,0
sr,20200504,0
sr,20200511,0
sr,20200518,0
sr,20200525,0.17
sr,20200601,2.24
sr,20200608,19.09
sr,20200615,31.82
sr,20200622,33.03
sr,20200629,48.51
sr,20200706,48.16
sr,20200713,43.17
sr,20200720,74.82
sr,20200727,120.06
sr,20200803,141.05
sr,20200810,163.75
sr,20200817,200.74
sr,20200824,209.16
sr,20200831,170.81
sr,20200907,127.12
sr,20200914,98.56
sr,20200921,64.85
sr,20200928,43.52
sr,20201005,37.5
sr,20201012,37.15
sr,20201019,32.51
sr,20201026,20.47
sr,20201102,13.76
sr,20201109,11.87
sr,20201116,11.01
sr,20201123,9.8
sr,20201130,6.54
sr,20201207,4.82
sr,20201214,7.05
sr,20201221,44.55
sr,20201228,113.53
sr,20210104,139.33
ss,20200406,
ss,20200413,0.04
ss,20200420,0.03
ss,20200427,0.02
ss,20200504,0.38
ss,20200511,1.36
ss,20200518,2.13
ss,20200525,3.68
ss,20200601,6.44
ss,20200608,6.82
ss,20200615,6.32
ss,20200622,5.11
ss,20200629,2.68
ss,20200706,1.39
ss,20200713,1.36
ss,20200720,1.48
ss,20200727,1.11
ss,20200803,2.07
ss,20200810,1.88
ss,20200817,0.54
ss,20200824,0.26
ss,20200831,0.27
ss,20200907,0.41
ss,20200914,0.53
ss,20200921,0.89
ss,20200928,0.98
ss,20201005,0.76
ss,20201012,0.82
ss,20201019,1.05
ss,20201026,0.96
ss,20201102,0.76
ss,20201109,0.65
ss,20201116,0.7
ss,20201123,0.83
ss,20201130,0.96
ss,20201207,1.21
ss,20201214,1.03
ss,20201221,0.42
ss,20201228,2.42
ss,20210104,3.26
st,20200413,
st,20200420,1.86
st,20200427,1.86
st,20200504,6.51
st,20200511,93.0
st,20200518,100.91
st,20200525,42.32
st,20200601,115.32
st,20200608,99.98
st,20200615,82.77
st,20200622,85.56
st,20200629,24.18
st,20200706,10.23
st,20200713,7.44
st,20200720,12.09
st,20200727,62.31
st,20200803,59.52
st,20200810,6.98
st,20200817,5.12
st,20200824,6.51
st,20200831,5.12
st,20200907,2.79
st,20200914,4.65
st,20200921,4.65
st,20200928,2.33
st,20201005,2.33
st,20201012,8.37
st,20201019,9.3
st,20201026,5.12
st,20201102,7.44
st,20201109,10.23
st,20201116,7.44
st,20201123,7.91
st,20201130,11.16
st,20201207,9.3
st,20201214,9.3
st,20201221,6.05
st,20201228,2.33
st,20210104,5.58
sv,20200323,
sv,20200330,0.46
sv,20200406,1.02
sv,20200413,1.47
sv,20200420,2.05
sv,20200427,2.68
sv,20200504,5.49
sv,20200511,10.23
sv,20200518,12.13
sv,20200525,14.83
sv,20200601,18.27
sv,20200608,17.04
sv,20200615,18.64
sv,20200622,24.96
sv,20200629,34.31
sv,20200706,48.83
sv,20200713,57.95
sv,20200720,63.05
sv,20200727,76.79
sv,20200803,86.8
sv,20200810,89.76
sv,20200817,84.67
sv,20200824,65.06
sv,20200831,43.65
sv,20200907,26.13
sv,20200914,19.83
sv,20200921,19.29
sv,20200928,25.12
sv,20201005,29.39
sv,20201012,24.27
sv,20201019,34.34
sv,20201026,37.02
sv,20201102,36.4
sv,20201109,39.67
sv,20201116,36.31
sv,20201123,37.45
sv,20201130,31.72
sv,20201207,43.12
sv,20201214,53.85
sv,20201221,53.1
sv,20201228,42.44
sv,20210104,51.37
sx,20200330,
sx,20200406,58.98
sx,20200413,110.88
sx,20200420,99.08
sx,20200427,56.62
sx,20200504,21.23
sx,20200511,4.72
sx,20200518,2.36
sx,20200525,2.36
sx,20200601,0
sx,20200608,0
sx,20200615,0
sx,20200622,0
sx,20200629,0
sx,20200706,2.36
sx,20200713,2.36
sx,20200720,2.36
sx,20200727,37.75
sx,20200803,158.06
sx,20200810,224.11
sx,20200817,403.41
sx,20200824,488.33
sx,20200831,344.43
sx,20200907,271.3
sx,20200914,202.88
sx,20200921,172.21
sx,20200928,224.11
sx,20201005,224.11
sx,20201012,155.7
sx,20201019,174.57
sx,20201026,174.57
sx,20201102,184.01
sx,20201109,264.22
sx,20201116,240.63
sx,20201123,261.86
sx,20201130,313.76
sx,20201207,316.12
sx,20201214,431.72
sx,20201221,464.74
sx,20201228,382.17
sx,20210104,292.53
sy,20200323,
sy,20200330,0.05
sy,20200406,0.11
sy,20200413,0.09
sy,20200420,0.12
sy,20200427,0.11
sy,20200504,0.03
sy,20200511,0.02
sy,20200518,0.08
sy,20200525,0.23
sy,20200601,0.37
sy,20200608,0.32
sy,20200615,0.32
sy,20200622,0.37
sy,20200629,0.46
sy,20200706,0.9
sy,20200713,0.81
sy,20200720,0.81
sy,20200727,1.5
sy,20200803,1.83
sy,20200810,3.15
sy,20200817,5.08
sy,20200824,5.59
sy,20200831,6.01
sy,20200907,6.02
sy,20200914,4.9
sy,20200921,3.68
sy,20200928,3.12
sy,20201005,3.32
sy,20201012,3.52
sy,20201019,4.17
sy,20201026,4.31
sy,20201102,4.17
sy,20201109,4.73
sy,20201116,5.24
sy,20201123,5.92
sy,20201130,6.52
sy,20201207,6.9
sy,20201214,8.02
sy,20201221,10.5
sy,20201228,10.94
sy,20210104,8.88
sz,20200316,
sz,20200323,0.35
sz,20200330,0.7
sz,20200406,0.44
sz,20200413,0.44
sz,20200420,1.13
sz,20200427,3.92
sz,20200504,7.84
sz,20200511,9.84
sz,20200518,7.93
sz,20200525,6.79
sz,20200601,7.14
sz,20200608,7.23
sz,20200615,17.86
sz,20200622,26.3
sz,20200629,25.35
sz,20200706,30.75
sz,20200713,49.65
sz,20200720,70.11
sz,20200727,74.56
sz,20200803,85.53
sz,20200810,89.62
sz,20200817,92.67
sz,20200824,86.14
sz,20200831,62.88
sz,20200907,54.7
sz,20200914,44.77
sz,20200921,36.23
sz,20200928,31.01
sz,20201005,26.13
sz,20201012,20.73
sz,20201019,18.38
sz,20201026,16.11
sz,20201102,12.63
sz,20201109,12.98
sz,20201116,14.81
sz,20201123,18.81
sz,20201130,27.44
sz,20201207,24.56
sz,20201214,31.18
sz,20201221,80.65
sz,20201228,167.14
sz,20210104,219.14
tc,20200330,
tc,20200406,13.09
tc,20200413,10.47
tc,20200420,15.71
tc,20200427,5.24
tc,20200504,2.62
tc,20200511,2.62
tc,20200518,0
tc,20200525,0
tc,20200601,0
tc,20200608,0
tc,20200615,0
tc,20200622,5.24
tc,20200629,41.89
tc,20200706,86.4
tc,20200713,115.2
tc,20200720,89.02
tc,20200727,70.69
tc,20200803,91.64
tc,20200810,306.33
tc,20200817,476.51
tc,20200824,437.24
tc,20200831,547.21
tc,20200907,562.92
tc,20200914,363.93
tc,20200921,183.27
tc,20200928,94.26
tc,20201005,70.69
tc,20201012,34.04
tc,20201019,7.85
tc,20201026,15.71
tc,20201102,15.71
tc,20201109,15.71
tc,20201116,41.89
tc,20201123,102.11
tc,20201130,73.31
tc,20201207,26.18
tc,20201214,54.98
tc,20201221,109.96
tc,20201228,209.46
tc,20210104,293.24
td,20200323,
td,20200330,0.03
td,20200406,0.04
td,20200413,0.06
td,20200420,0.15
td,20200427,0.19
td,20200504,0.53
td,20200511,1.73
td,20200518,2.42
td,20200525,2.21
td,20200601,1.72
td,20200608,1.02
td,20200615,0.45
td,20200622,0.13
td,20200629,0.1
td,20200706,0.09
td,20200713,0.09
td,20200720,0.11
td,20200727,0.22
td,20200803,0.29
td,20200810,0.18
td,20200817,0.13
td,20200824,0.26
td,20200831,0.35
td,20200907,0.33
td,20200914,0.45
td,20200921,0.7
td,20200928,0.59
td,20201005,0.41
td,20201012,0.79
td,20201019,1.02
td,20201026,0.83
td,20201102,0.75
td,20201109,0.69
td,20201116,0.62
td,20201123,0.6
td,20201130,0.53
td,20201207,0.52
td,20201214,0.55
td,20201221,1.03
td,20201228,1.54
td,20210104,2.03
tg,20200316,
tg,20200323,0.19
tg,20200330,0.36
tg,20200406,0.36
tg,20200413,0.57
tg,20200420,0.49
tg,20200427,0.27
tg,20200504,0.49
tg,20200511,0.94
tg,20200518,2.19
tg,20200525,2.56
tg,20200601,1.74
tg,20200608,1.41
tg,20200615,1.1
tg,20200622,0.92
tg,20200629,1.37
tg,20200706,1.37
tg,20200713,0.97
tg,20200720,1.16
tg,20200727,1.83
tg,20200803,2.31
tg,20200810,2.38
tg,20200817,2.3
tg,20200824,2.68
tg,20200831,3.08
tg,20200907,2.61
tg,20200914,2.18
tg,20200921,2.2
tg,20200928,2.12
tg,20201005,2.33
tg,20201012,2.44
tg,20201019,2.51
tg,20201026,3.22
tg,20201102,3.71
tg,20201109,3.91
tg,20201116,3.93
tg,20201123,4.05
tg,20201130,3.55
tg,20201207,3.12
tg,20201214,3.58
tg,20201221,3.97
tg,20201228,4.02
tg,20210104,3.54
th,20200106,
th,20200113,0.0
th,20200120,0.0
th,20200127,0.01
th,20200203,0.02
th,20200210,0.03
th,20200217,0.02
th,20200224,0.0
th,20200302,0.01
th,20200309,0.02
th,20200316,0.1
th,20200323,0.96
th,20200330,1.83
th,20200406,2.15
th,20200413,1.71
th,20200420,0.78
th,20200427,0.49
th,20200504,0.29
th,20200511,0.13
th,20200518,0.08
th,20200525,0.04
th,20200601,0.08
th,20200608,0.11
th,20200615,0.08
th,20200622,0.04
th,20200629,0.04
th,20200706,0.07
th,20200713,0.08
th,20200720,0.08
th,20200727,0.11
th,20200803,0.1
th,20200810,0.08
th,20200817,0.08
th,20200824,0.07
th,20200831,0.05
th,20200907,0.07
th,20200914,0.09
th,20200921,0.09
th,20200928,0.1
th,20201005,0.12
th,20201012,0.14
th,20201019,0.15
th,20201026,0.15
th,20201102,0.14
th,20201109,0.14
th,20201116,0.13
th,20201123,0.1
th,20201130,0.15
th,20201207,0.28
th,20201214,0.37
th,20201221,1.15
th,20201228,2.94
th,20210104,5.07
tj,20200504,
tj,20200511,6.57
tj,20200518,15.53
tj,20200525,22.81
tj,20200601,24.49
tj,20200608,19.21
tj,20200615,13.17
tj,20200622,9.96
tj,20200629,8.73
tj,20200706,8.11
tj,20200713,7.54
tj,20200720,7.13
tj,20200727,6.87
tj,20200803,6.62
tj,20200810,5.93
tj,20200817,6.12
tj,20200824,6.07
tj,20200831,5.2
tj,20200907,5.16
tj,20200914,5.35
tj,20200921,5.94
tj,20200928,6.4
tj,20201005,6.32
tj,20201012,6.18
tj,20201019,5.99
tj,20201026,5.94
tj,20201102,6.02
tj,20201109,6.01
tj,20201116,5.97
tj,20201123,5.99
tj,20201130,5.85
tj,20201207,5.73
tj,20201214,5.89
tj,20201221,5.71
tj,20201228,5.72
tj,20210104,3.65
tl,20200323,
tl,20200330,0.08
tl,20200406,0
tl,20200413,0.08
tl,20200420,1.39
tl,20200427,1.7
tl,20200504,0.39
tl,20200511,0
tl,20200518,0
tl,20200525,0
tl,20200601,0
tl,20200608,0
tl,20200615,0
tl,20200622,0
tl,20200629,0
tl,20200706,0
tl,20200713,0
tl,20200720,0
tl,20200727,0
tl,20200803,0
tl,20200810,0.08
tl,20200817,0.08
tl,20200824,0.08
tl,20200831,0.15
tl,20200907,0.08
tl,20200914,0
tl,20200921,0
tl,20200928,0
tl,20201005,0.08
tl,20201012,0.08
tl,20201019,0.08
tl,20201026,0.08
tl,20201102,0.08
tl,20201109,0.08
tl,20201116,0
tl,20201123,0
tl,20201130,0
tl,20201207,0.08
tl,20201214,0.08
tl,20201221,0
tl,20201228,0.77
tl,20210104,1.01
tn,20200316,
tn,20200323,0.64
tn,20200330,2.22
tn,20200406,4.09
tn,20200413,3.67
tn,20200420,2.79
tn,20200427,2.07
tn,20200504,1.15
tn,20200511,0.71
tn,20200518,0.21
tn,20200525,0.16
tn,20200601,0.34
tn,20200608,0.31
tn,20200615,0.16
tn,20200622,0.6
tn,20200629,0.62
tn,20200706,0.27
tn,20200713,0.8
tn,20200720,1.59
tn,20200727,1.62
tn,20200803,1.6
tn,20200810,2.09
tn,20200817,4.67
tn,20200824,8.9
tn,20200831,13.49
tn,20200907,17.43
tn,20200914,25.23
tn,20200921,50.93
tn,20200928,81.05
tn,20201005,108.78
tn,20201012,129.5
tn,20201019,146.13
tn,20201026,149.98
tn,20201102,182.68
tn,20201109,190.86
tn,20201116,158.17
tn,20201123,150.43
tn,20201130,135.51
tn,20201207,130.75
tn,20201214,129.2
tn,20201221,151.49
tn,20201228,172.99
tn,20210104,186.63
tr,20200316,
tr,20200323,1.51
tr,20200330,11.22
tr,20200406,31.5
tr,20200413,58.22
tr,20200420,72.24
tr,20200427,64.84
tr,20200504,48.46
tr,20200511,34.79
tr,20200518,28.52
tr,20200525,22.16
tr,20200601,17.69
tr,20200608,16.22
tr,20200615,17.43
tr,20200622,21.41
tr,20200629,23.17
tr,20200706,22.04
tr,20200713,19.21
tr,20200720,16.93
tr,20200727,15.98
tr,20200803,16.12
tr,20200810,17.93
tr,20200817,20.06
tr,20200824,21.27
tr,20200831,23.46
tr,20200907,26.29
tr,20200914,27.58
tr,20200921,28.12
tr,20200928,28.38
tr,20201005,26.31
tr,20201012,25.73
tr,20201019,28.11
tr,20201026,32.03
tr,20201102,36.56
tr,20201109,39.58
tr,20201116,44.88
tr,20201123,64.1
tr,20201130,209.52
tr,20201207,438.93
tr,20201214,499.22
tr,20201221,467.28
tr,20201228,411.89
tr,20210104,277.73
tt,20200316,
tt,20200323,3.58
tt,20200330,5.3
tt,20200406,3.87
tt,20200413,2.51
tt,20200420,0.72
tt,20200427,0.22
tt,20200504,0.14
tt,20200511,0
tt,20200518,0
tt,20200525,0
tt,20200601,0.07
tt,20200608,0.07
tt,20200615,0.43
tt,20200622,0.43
tt,20200629,0.22
tt,20200706,0.72
tt,20200713,0.5
tt,20200720,0.29
tt,20200727,1.0
tt,20200803,3.23
tt,20200810,9.46
tt,20200817,26.52
tt,20200824,52.19
tt,20200831,81.08
tt,20200907,89.11
tt,20200914,97.42
tt,20200921,118.35
tt,20200928,94.63
tt,20201005,61.79
tt,20201012,52.98
tt,20201019,38.28
tt,20201026,29.39
tt,20201102,26.6
tt,20201109,24.23
tt,20201116,29.53
tt,20201123,43.08
tt,20201130,41.58
tt,20201207,22.72
tt,20201214,15.7
tt,20201221,17.56
tt,20201228,16.92
tt,20210104,11.18
tw,20200106,
tw,20200113,0
tw,20200120,0
tw,20200127,0.02
tw,20200203,0.04
tw,20200210,0.05
tw,20200217,0.04
tw,20200224,0.04
tw,20200302,0.08
tw,20200309,0.07
tw,20200316,0.08
tw,20200323,0.5
tw,20200330,1.04
tw,20200406,0.83
tw,20200413,0.34
tw,20200420,0.24
tw,20200427,0.17
tw,20200504,0.07
tw,20200511,0.05
tw,20200518,0.02
tw,20200525,0.0
tw,20200601,0.01
tw,20200608,0.01
tw,20200615,0.0
tw,20200622,0.01
tw,20200629,0.02
tw,20200706,0.01
tw,20200713,0.02
tw,20200720,0.03
tw,20200727,0.05
tw,20200803,0.08
tw,20200810,0.08
tw,20200817,0.04
tw,20200824,0.03
tw,20200831,0.01
tw,20200907,0.03
tw,20200914,0.04
tw,20200921,0.07
tw,20200928,0.05
tw,20201005,0.03
tw,20201012,0.07
tw,20201019,0.1
tw,20201026,0.1
tw,20201102,0.1
tw,20201109,0.12
tw,20201116,0.17
tw,20201123,0.17
tw,20201130,0.3
tw,20201207,0.41
tw,20201214,0.27
tw,20201221,0.21
tw,20201228,0.22
tw,20210104,0.21
tz,20200323,
tz,20200330,0.02
tz,20200406,0.02
tz,20200413,0.03
tz,20200420,0.26
tz,20200427,0.46
tz,20200504,0.53
tz,20200511,0.36
tz,20200518,0.05
tz,20200525,0
tz,20200601,0
tz,20200608,0
tz,20200615,0
tz,20200622,0
tz,20200629,0
tz,20200706,0
tz,20200713,0
tz,20200720,0
tz,20200727,0
tz,20200803,0
tz,20200810,0
tz,20200817,0
tz,20200824,0
tz,20200831,0
tz,20200907,0
tz,20200914,0
tz,20200921,0
tz,20200928,0
tz,20201005,0
tz,20201012,0
tz,20201019,0
tz,20201026,0
tz,20201102,0
tz,20201109,0
tz,20201116,0
tz,20201123,0
tz,20201130,0
tz,20201207,0
tz,20201214,0
tz,20201221,0
tz,20201228,0
tz,20210104,0
ua,20200316,
ua,20200323,0.11
ua,20200330,0.94
ua,20200406,2.87
ua,20200413,5.36
ua,20200420,9.41
ua,20200427,13.27
ua,20200504,14.69
ua,20200511,15.04
ua,20200518,14.5
ua,20200525,13.08
ua,20200601,12.23
ua,20200608,13.67
ua,20200615,17.01
ua,20200622,21.73
ua,20200629,26.89
ua,20200706,27.14
ua,20200713,23.96
ua,20200720,23.51
ua,20200727,25.75
ua,20200803,30.29
ua,20200810,38.89
ua,20200817,46.94
ua,20200824,52.28
ua,20200831,59.68
ua,20200907,70.32
ua,20200914,80.15
ua,20200921,90.43
ua,20200928,100.69
ua,20201005,115.43
ua,20201012,141.84
ua,20201019,175.43
ua,20201026,187.42
ua,20201102,208.67
ua,20201109,265.59
ua,20201116,319.18
ua,20201123,346.26
ua,20201130,424.66
ua,20201207,456.07
ua,20201214,404.57
ua,20201221,358.43
ua,20201228,294.83
ua,20210104,234.35
ug,20200323,
ug,20200330,0.07
ug,20200406,0.12
ug,20200413,0.05
ug,20200420,0.01
ug,20200427,0.06
ug,20200504,0.08
ug,20200511,0.09
ug,20200518,0.31
ug,20200525,0.21
ug,20200601,0.52
ug,20200608,0.91
ug,20200615,0.54
ug,20200622,0.35
ug,20200629,0.37
ug,20200706,0.38
ug,20200713,0.37
ug,20200720,0.28
ug,20200727,0.2
ug,20200803,0.26
ug,20200810,0.38
ug,20200817,0.72
ug,20200824,2.21
ug,20200831,3.23
ug,20200907,3.17
ug,20200914,4.23
ug,20200921,5.92
ug,20200928,6.17
ug,20201005,5.69
ug,20201012,5.13
ug,20201019,4.03
ug,20201026,3.71
ug,20201102,4.86
ug,20201109,6.69
ug,20201116,7.4
ug,20201123,8.05
ug,20201130,9.32
ug,20201207,10.24
ug,20201214,16.69
ug,20201221,19.63
ug,20201228,14.55
ug,20210104,10.98
uk,20200106,
uk,20200113,0
uk,20200120,0
uk,20200127,0
uk,20200203,0.0
uk,20200210,0.01
uk,20200217,0.01
uk,20200224,0.0
uk,20200302,0.06
uk,20200309,0.6
uk,20200316,3.84
uk,20200323,12.79
uk,20200330,36.34
uk,20200406,72.39
uk,20200413,93.87
uk,20200420,96.38
uk,20200427,97.31
uk,20200504,96.2
uk,20200511,81.25
uk,20200518,64.1
uk,20200525,54.34
uk,20200601,40.91
uk,20200608,29.16
uk,20200615,23.5
uk,20200622,20.73
uk,20200629,17.89
uk,20200706,13.9
uk,20200713,12.45
uk,20200720,12.88
uk,20200727,13.29
uk,20200803,13.49
uk,20200810,15.87
uk,20200817,20.69
uk,20200824,22.23
uk,20200831,23.98
uk,20200907,32.27
uk,20200914,51.07
uk,20200921,70.68
uk,20200928,99.73
uk,20201005,163.13
uk,20201012,253.19
uk,20201019,329.24
uk,20201026,405.24
uk,20201102,468.9
uk,20201109,477.46
uk,20201116,501.75
uk,20201123,480.19
uk,20201130,372.12
uk,20201207,316.89
uk,20201214,348.22
uk,20201221,475.5
uk,20201228,720.7
uk,20210104,922.22
us,20200106,
us,20200113,0
us,20200120,0
us,20200127,0.0
us,20200203,0.0
us,20200210,0.0
us,20200217,0.0
us,20200224,0.01
us,20200302,0.02
us,20200309,0.16
us,20200316,1.12
us,20200323,10.53
us,20200330,42.32
us,20200406,91.91
us,20200413,125.98
us,20200420,128.26
us,20200427,124.09
us,20200504,121.06
us,20200511,110.58
us,20200518,99.89
us,20200525,95.25
us,20200601,92.21
us,20200608,90.9
us,20200615,92.35
us,20200622,102.88
us,20200629,138.25
us,20200706,184.68
us,20200713,229.73
us,20200720,268.83
us,20200727,282.34
us,20200803,271.89
us,20200810,246.41
us,20200817,223.46
us,20200824,199.88
us,20200831,180.48
us,20200907,174.38
us,20200914,158.88
us,20200921,160.57
us,20200928,180.84
us,20201005,186.29
us,20201012,196.77
us,20201019,223.89
us,20201026,265.49
us,20201102,319.93
us,20201109,405.84
us,20201116,556.03
us,20201123,691.43
us,20201130,713.01
us,20201207,762.79
us,20201214,873.21
us,20201221,938.37
us,20201228,879.73
us,20210104,849.49
uy,20200316,
uy,20200323,4.56
uy,20200330,8.29
uy,20200406,7.19
uy,20200413,4.91
uy,20200420,3.5
uy,20200427,4.07
uy,20200504,3.67
uy,20200511,2.92
uy,20200518,2.28
uy,20200525,1.79
uy,20200601,2.57
uy,20200608,2.2
uy,20200615,0.72
uy,20200622,0.9
uy,20200629,2.34
uy,20200706,2.31
uy,20200713,1.68
uy,20200720,2.83
uy,20200727,5.92
uy,20200803,6.7
uy,20200810,4.65
uy,20200817,4.45
uy,20200824,5.03
uy,20200831,4.19
uy,20200907,4.39
uy,20200914,6.44
uy,20200921,6.88
uy,20200928,5.78
uy,20201005,6.59
uy,20201012,8.26
uy,20201019,11.15
uy,20201026,16.09
uy,20201102,17.85
uy,20201109,19.15
uy,20201116,25.45
uy,20201123,34.23
uy,20201130,48.7
uy,20201207,75.22
uy,20201214,115.32
uy,20201221,178.35
uy,20201228,219.49
uy,20210104,212.21
uz,20200316,
uz,20200323,0.14
uz,20200330,0.42
uz,20200406,0.9
uz,20200413,2.18
uz,20200420,3.71
uz,20200427,3.1
uz,20200504,1.77
uz,20200511,1.61
uz,20200518,1.83
uz,20200525,2.26
uz,20200601,2.76
uz,20200608,3.6
uz,20200615,4.37
uz,20200622,6.08
uz,20200629,8.88
uz,20200706,11.48
uz,20200713,15.65
uz,20200720,20.69
uz,20200727,23.12
uz,20200803,26.87
uz,20200810,30.32
uz,20200817,27.64
uz,20200824,24.64
uz,20200831,20.34
uz,20200907,14.64
uz,20200914,18.1
uz,20200921,24.3
uz,20200928,24.17
uz,20201005,21.44
uz,20201012,16.69
uz,20201019,13.86
uz,20201026,13.29
uz,20201102,11.3
uz,20201109,10.03
uz,20201116,9.36
uz,20201123,8.58
uz,20201130,7.97
uz,20201207,7.39
uz,20201214,6.74
uz,20201221,6.05
uz,20201228,5.27
uz,20210104,3.67
va,20200316,
va,20200323,122.7
va,20200330,613.5
va,20200406,736.2
va,20200413,245.4
va,20200420,122.7
va,20200427,122.7
va,20200504,368.1
va,20200511,368.1
va,20200518,122.7
va,20200525,0
va,20200601,0
va,20200608,0
va,20200615,0
va,20200622,0
va,20200629,0
va,20200706,0
va,20200713,0
va,20200720,0
va,20200727,0
va,20200803,0
va,20200810,0
va,20200817,0
va,20200824,0
va,20200831,0
va,20200907,0
va,20200914,0
va,20200921,0
va,20200928,0
va,20201005,0
va,20201012,0
va,20201019,1717.79
va,20201026,1717.79
va,20201102,0
va,20201109,0
va,20201116,0
va,20201123,0
va,20201130,0
va,20201207,0
va,20201214,0
va,20201221,0
va,20201228,0
va,20210104,0
vc,20200330,
vc,20200406,6.33
vc,20200413,9.95
vc,20200420,4.52
vc,20200427,1.81
vc,20200504,4.52
vc,20200511,2.71
vc,20200518,0
vc,20200525,0.9
vc,20200601,8.14
vc,20200608,7.23
vc,20200615,0.9
vc,20200622,2.71
vc,20200629,1.81
vc,20200706,0
vc,20200713,5.43
vc,20200720,18.99
vc,20200727,15.37
vc,20200803,4.52
vc,20200810,4.52
vc,20200817,1.81
vc,20200824,0.9
vc,20200831,2.71
vc,20200907,2.71
vc,20200914,3.62
vc,20200921,2.71
vc,20200928,0
vc,20201005,0
vc,20201012,0
vc,20201019,2.71
vc,20201026,8.14
vc,20201102,7.23
vc,20201109,2.71
vc,20201116,2.71
vc,20201123,7.23
vc,20201130,6.33
vc,20201207,2.71
vc,20201214,11.75
vc,20201221,15.37
vc,20201228,9.95
vc,20210104,18.08
ve,20200316,
ve,20200323,0.13
ve,20200330,0.36
ve,20200406,0.39
ve,20200413,0.22
ve,20200420,0.38
ve,20200427,0.5
ve,20200504,0.35
ve,20200511,0.31
ve,20200518,0.65
ve,20200525,2.48
ve,20200601,3.4
ve,20200608,4.4
ve,20200615,5.15
ve,20200622,5.4
ve,20200629,8.13
ve,20200706,11.4
ve,20200713,14.62
ve,20200720,16.56
ve,20200727,21.03
ve,20200803,29.16
ve,20200810,36.27
ve,20200817,47.51
ve,20200824,48.25
ve,20200831,42.48
ve,20200907,48.13
ve,20200914,51.45
ve,20200921,46.88
ve,20200928,42.61
ve,20201005,41.3
ve,20201012,36.63
ve,20201019,28.76
ve,20201026,22.54
ve,20201102,19.95
ve,20201109,18.65
ve,20201116,17.63
ve,20201123,17.37
ve,20201130,16.44
ve,20201207,16.16
ve,20201214,18.01
ve,20201221,19.75
ve,20201228,18.02
ve,20210104,15.19
vg,20200330,
vg,20200406,9.99
vg,20200413,3.33
vg,20200420,3.33
vg,20200427,9.99
vg,20200504,6.66
vg,20200511,3.33
vg,20200518,6.66
vg,20200525,3.33
vg,20200601,0
vg,20200608,0
vg,20200615,0
vg,20200622,0
vg,20200629,0
vg,20200706,0
vg,20200713,0
vg,20200720,0
vg,20200727,0
vg,20200803,3.33
vg,20200810,3.33
vg,20200817,0
vg,20200824,39.96
vg,20200831,93.23
vg,20200907,139.85
vg,20200914,96.56
vg,20200921,26.64
vg,20200928,16.65
vg,20201005,0
vg,20201012,0
vg,20201019,0
vg,20201026,3.33
vg,20201102,3.33
vg,20201109,0
vg,20201116,0
vg,20201123,0
vg,20201130,3.33
vg,20201207,3.33
vg,20201214,23.31
vg,20201221,43.29
vg,20201228,43.29
vg,20210104,36.63
vi,20200330,
vi,20200406,40.16
vi,20200413,20.08
vi,20200420,10.52
vi,20200427,3.82
vi,20200504,12.43
vi,20200511,13.39
